IUPUI|51|Denver|53
James Madison|78|Drexel|56
Delaware|56|Elon|83
Texas-Arlington|73|Ga. Southern|82
Texas St.|56|Georgia St.|59
UNC Wilmington|70|Hofstra|67
Mt. St. Mary's|74|Long Island|77
Gonzaga|92|Loyola Marymount|63
Connecticut|77|Memphis|57
Fla. Atlantic|73|Middle Tenn.|85
Grand Canyon|50|New Mexico St.|70
Western Caro.|58|UNC Greensboro|75
Idaho St.|60|North Dakota|76
Oral Roberts|63|North Dakota St.|67
Southern Miss.|54|North Texas|70
William &amp; Mary|86|Northeastern|77
Eastern Wash.|84|Northern Ariz.|73
Weber St.|64|Northern Colo.|54
Green Bay|85|Northern Ky.|78
Minnesota|58|Northwestern|82
Portland|73|Pepperdine|70
Montana St.|68|Portland St.|83
Marist|53|Quinnipiac|79
Louisiana Tech|90|Rice|78
Central Conn. St.|65|Robert Morris|60
Montana|79|Sacramento St.|83
St. Francis (NY)|70|Sacred Heart|74
Bryant|57|St. Francis (PA)|63
Furman|67|Samford|65
Pacific|43|San Diego|54
Chicago St.|56|Seattle|59
IPFW|95|South Dakota|82
Murray St.|78|Southeast Mo. St.|72
UCLA|61|Southern California|80
Idaho|68|Southern Utah|44
Tulsa|79|Temple|83
Austin Peay|77|UT Martin|86
Eastern Ky.|97|Tennessee St.|81
Marshall|108|UTEP|112
Utah Valley|88|Texas-Rio Grande Valley|77
Western Ky.|83|UTSA|71
UCF|70|Tulane|62
East Tenn. St.|71|VMI|60
Fairleigh Dickinson|82|Wagner|79
Ohio St.|68|Wisconsin|79
Milwaukee|83|Wright St.|84
Oakland|107|Youngstown St.|85
Central Mich.|87|Akron|92
Cornell|80|Brown|86
Iona|84|Canisius|66
Fairfield|67|Monmouth|91
Rider|66|Niagara|60
Dartmouth|64|Penn|71
Harvard|62|Princeton|83
St. Peter's|52|Siena|69
Columbia|72|Yale|86
Kansas|75|TCU|56
Michigan St.|89|Michigan|73
Villanova|72|Providence|60
Virginia|64|Pittsburgh|50
Marquette|82|Xavier|90
Oklahoma|69|Kansas St.|80
North Carolina|76|Notre Dame|80
Baylor|69|West Virginia|80
Indiana|63|Penn St.|68
Purdue|61|Maryland|72
Boston College|47|Louisville|79
Arizona|77|Washington|72
Florida|61|Kentucky|80
South Carolina|81|Texas A&amp;M|78
North Carolina St.|80|Duke|88
Iowa St.|64|Oklahoma St.|59
Texas Tech|59|Texas|69
Stanford|61|Cal|76
Boise St.|53|Air Force|61
Missouri|71|Alabama|80
Fla. Atlantic|67|UAB|104
Vermont|71|Albany (NY)|75
La.-Monroe|91|Appalachian St.|90
Tennessee|67|Arkansas|85
South Ala.|43|UALR|74
Alabama A&amp;M|71|Ark.-Pine Bluff|66
Troy|71|Arkansas St.|70
Loyola Maryland|100|Army|99
Western Mich.|71|Ball St.|75
Eastern Ky.|88|Belmont|78
Delaware St.|56|Bethune-Cookman|85
New Hampshire|59|Binghamton|55
Indiana St.|58|Bradley|63
Pacific|77|BYU|72
Columbia|77|Brown|73
Eastern Mich.|70|Buffalo|80
Hawaii|75|Cal Poly|60
Chicago St.|48|Cal St. Bakersfield|71
UC-Davis|50|UC-Riverside|49
Cal St. Fullerton|68|UC-Santa Barbara|81
UNC Asheville|81|Campbell|71
New Orleans|77|Central Ark.|112
Temple|62|UCF|60
Longwood|78|Charleston So.|76
Old Dominion|74|Charlotte|69
Furman|54|Chattanooga|62
Oakland|67|Cleveland St.|57
Drexel|38|Col. of Charleston|60
Nevada|67|Colorado St.|76
DePaul|66|Creighton|88
UNI|82|Drake|66
Davidson|93|Duquesne|82
Southeast Mo. St.|69|Eastern Ill.|78
Towson|81|Elon|77
Missouri St.|64|Evansville|83
North Florida|65|Fla. Gulf Coast|81
St. Joseph's|82|Fordham|60
UNLV|104|Fresno St.|111
Presbyterian|66|Gardner-Webb|69
Dayton|98|George Mason|64
Auburn|55|Georgia|65
Texas St.|62|Ga. Southern|66
Texas-Arlington|90|Georgia St.|69
Southern U.|79|Grambling|66
Liberty|80|High Point|76
Bucknell|77|Holy Cross|52
Stephen F. Austin|72|Houston Baptist|66
Norfolk St.|99|Howard|92
Valparaiso|73|Ill.-Chicago|55
Wichita St.|53|Illinois St.|58
Alcorn St.|72|Jackson St.|64
Tennessee Tech|68|Jacksonville St.|58
Toledo|82|Kent St.|67
Rhode Island|79|La Salle|62
Boston U.|89|Lafayette|82
Incarnate Word|74|Lamar|71
American|49|Lehigh|72
Cal St. Northridge|76|Long Beach St.|81
Mississippi St.|77|LSU|88
Portland|92|Loyola Marymount|78
UMBC|83|Maine|79
Hampton|70|Md.-East. Shore|73
Stony Brook|91|Mass.-Lowell|73
Cincinnati|59|Memphis|63
Citadel|72|Mercer|88
Bowling Green|51|Miami (OH)|55
FIU|66|Middle Tenn.|67
Vanderbilt|78|Mississippi|85
Alabama St.|73|Mississippi Val.|62
Austin Peay|76|Murray St.|73
Colgate|58|Navy|55
Rutgers|63|Nebraska|87
Denver|75|Neb.-Omaha|72
Utah Valley|74|New Mexico St.|98
McNeese St.|56|Nicholls St.|71
Kennesaw St.|59|NJIT|78
N.C. A&amp;T|67|N.C. Central|63
East Tenn. St.|68|UNC Greensboro|65
Weber St.|71|North Dakota|78
IPFW|46|North Dakota St.|62
Louisiana Tech|69|North Texas|80
UNC Wilmington|90|Northeastern|73
Idaho|70|Northern Ariz.|72
Idaho St.|90|Northern Colo.|57
Milwaukee|71|Northern Ky.|75
Northern Ill.|69|Ohio|80
Colorado|56|Oregon St.|60
Harvard|57|Penn|67
Gonzaga|69|Pepperdine|66
Montana|82|Portland St.|80
Texas Southern|55|Prairie View|59
Dartmouth|70|Princeton|83
Coastal Caro.|72|Radford|60
Southern Miss.|65|Rice|72
Massachusetts|53|Richmond|69
Bryant|71|Robert Morris|89
Montana St.|79|Sacramento St.|76
Long Island|90|Sacred Heart|98
Central Conn. St.|82|St. Francis (PA)|91
Wofford|78|Samford|75
St. Mary's (CA)|60|San Diego|43
New Mexico|71|San Diego St.|78
Santa Clara|86|San Francisco|89
Morgan St.|49|Savannah St.|57
UMKC|55|Seattle|65
Georgetown|61|Seton Hall|69
Coppin St.|83|South Carolina St.|88
Lipscomb|78|S.C. Upstate|65
Oral Roberts|79|South Dakota|91
IUPUI|58|South Dakota St.|80
Abilene Christian|60|Southeastern La.|81
Loyola (IL)|73|Southern Ill.|59
UT Martin|79|SIU Edwardsville|62
Eastern Wash.|81|Southern Utah|67
Fairleigh Dickinson|71|St. Francis (NY)|85
Butler|89|St. John's (NY)|56
Jacksonville|96|Stetson|88
Morehead St.|76|Tennessee St.|77
Sam Houston St.|48|A&amp;M-Corpus Christi|51
Western Ky.|89|UTEP|93
Grand Canyon|64|Texas-Rio Grande Valley|58
Marshall|109|UTSA|91
George Washington|72|VCU|69
Western Caro.|69|VMI|60
Clemson|57|Virginia Tech|60
Mt. St. Mary's|51|Wagner|72
Florida St.|91|Wake Forest|71
Arizona St.|67|Washington St.|55
Delaware|64|William &amp; Mary|90
Green Bay|60|Wright St.|79
Utah St.|65|Wyoming|84
Cornell|52|Yale|83
Detroit|94|Youngstown St.|92
Utah|66|Oregon|76
Miami (FL)|75|Georgia Tech|68
Iowa|77|Illinois|65
SMU|92|South Fla.|58
Rider|61|Canisius|67
East Carolina|67|Connecticut|85
Manhattan|70|Fairfield|80
Hofstra|95|James Madison|98
Siena|73|Marist|79
Iona|75|Niagara|61
St. Louis|62|St. Bonaventure|65
Houston|63|Tulsa|77
Texas|60|Oklahoma|63
Louisville|65|Duke|72
Alabama St.|70|Ark.-Pine Bluff|75
Colgate|72|Army|82
Albany (NY)|69|Binghamton|56
Samford|95|Citadel|86
Notre Dame|89|Clemson|83
Delaware St.|95|Florida A&amp;M|96
UNC Greensboro|72|Furman|79
St. John's (NY)|67|Georgetown|92
Alcorn St.|66|Grambling|63
Hampton|68|Howard|65
Southern U.|80|Jackson St.|81
Lehigh|87|Lafayette|72
Abilene Christian|71|Lamar|67
Norfolk St.|76|Md.-East. Shore|70
Vermont|93|Mass.-Lowell|100
Chattanooga|72|Mercer|66
Alabama A&amp;M|64|Mississippi Val.|66
Maine|75|New Hampshire|88
Northern New Mexico|54|New Mexico St.|85
Incarnate Word|60|Nicholls St.|71
Quinnipiac|52|St. Peter's|68
Coppin St.|63|Savannah St.|72
Morgan St.|78|South Carolina St.|82
Northwestern St.|72|Stephen F. Austin|83
Hartford|72|Stony Brook|85
Houston Baptist|76|A&amp;M-Corpus Christi|83
Oklahoma St.|56|TCU|63
VMI|60|Wofford|92
West Virginia|65|Kansas|75
Michigan St.|81|Purdue|82
Villanova|86|DePaul|59
Virginia Tech|49|Virginia|67
Xavier|56|Creighton|70
North Carolina|68|Boston College|65
Pittsburgh|63|Miami (FL)|65
Georgia|48|Kentucky|82
Bowie St.|62|Maryland|93
Ohio|72|Ball St.|69
Akron|83|Bowling Green|68
Toledo|71|Buffalo|69
Southeastern La.|72|Central Ark.|88
Cincinnati|69|UCF|51
Duquesne|74|Dayton|76
Wichita St.|74|Drake|48
Central Mich.|56|Eastern Mich.|71
Mississippi|72|Florida|77
Benedictine|71|Grand Canyon|95
Northern Ill.|74|Kent St.|75
Monmouth|87|Marist|61
Arkansas|46|Mississippi St.|78
Northwestern|63|Ohio St.|71
George Mason|63|Rhode Island|81
Auburn|45|Tennessee|71
Texas-Arlington|65|Texas St.|53
New Mexico|72|Utah St.|80
Miami (OH)|45|Western Mich.|44
Washington|82|Utah|90
Texas A&amp;M|62|Alabama|63
Iowa St.|82|Texas Tech|85
Baylor|82|Kansas St.|72
Tulsa|82|SMU|77
Jacksonville St.|73|Belmont|81
American|51|Boston U.|71
Loyola (IL)|54|Bradley|43
Lehigh|80|Bucknell|65
Cal St. Fullerton|67|Cal St. Northridge|75
Boise St.|93|Colorado St.|97
La Salle|66|Davidson|79
Tulane|100|East Carolina|92
Austin Peay|79|Eastern Ill.|70
St. Bonaventure|76|Fordham|72
San Diego St.|57|Fresno St.|58
St. Joseph's|84|George Washington|66
Wake Forest|66|Georgia Tech|71
Lafayette|53|Holy Cross|67
Memphis|90|Houston|98
Southern Ill.|85|Indiana St.|78
Navy|71|Loyola Maryland|51
Providence|91|Marquette|96
Michigan|82|Minnesota|74
South Dakota St.|92|Neb.-Omaha|96
Air Force|52|Nevada|72
San Jose St.|61|UNLV|64
Missouri St.|69|UNI|83
Richmond|67|St. Louis|53
Butler|81|Seton Hall|75
LSU|83|South Carolina|94
Tennessee Tech|55|Tennessee St.|85
Missouri|71|Vanderbilt|86
Nebraska|61|Wisconsin|72
Oregon|63|Cal|83
Iowa|78|Indiana|85
Fairleigh Dickinson|91|Bryant|77
UC-Santa Barbara|72|UC-Davis|66
Gardner-Webb|85|Campbell|89
Presbyterian|63|Charleston So.|77
Rice|73|Charlotte|102
High Point|68|Coastal Caro.|67
James Madison|56|Col. of Charleston|52
Washington St.|81|Colorado|88
Drexel|60|Delaware|69
Western Ill.|63|Denver|60
Green Bay|86|Detroit|85
Samford|90|East Tenn. St.|94
North Dakota|85|Eastern Wash.|95
Illinois St.|70|Evansville|60
UTSA|73|Fla. Atlantic|79
UTEP|84|FIU|74
Citadel|75|Furman|95
Binghamton|68|Hartford|54
UC-Irvine|52|Hawaii|74
Northern Colo.|67|Idaho|73
Portland St.|71|Idaho St.|88
Wright St.|59|Ill.-Chicago|64
North Florida|91|Kennesaw St.|101
Jacksonville|92|Lipscomb|93
Cal Poly|70|Long Beach St.|73
Wagner|69|Long Island|82
Arkansas St.|73|La.-Lafayette|83
UALR|82|La.-Monroe|86
Middle Tenn.|63|Louisiana Tech|73
Mass.-Lowell|108|Maine|95
Quinnipiac|77|Manhattan|84
Stony Brook|75|UMBC|52
VCU|63|Massachusetts|69
New Orleans|76|McNeese St.|87
Southern Utah|53|Montana|86
Northern Ariz.|58|Montana St.|101
Eastern Ky.|50|Morehead St.|61
Sacred Heart|61|Mt. St. Mary's|66
Albany (NY)|68|New Hampshire|69
Stetson|70|NJIT|74
Radford|60|UNC Asheville|59
Elon|82|UNC Wilmington|86
Milwaukee|93|Oakland|85
North Texas|47|Old Dominion|67
IUPUI|56|Oral Roberts|77
Loyola Marymount|77|Pacific|72
Gonzaga|92|Portland|66
St. Francis (PA)|68|Robert Morris|57
Pepperdine|69|St. Mary's (CA)|63
BYU|114|San Francisco|89
San Diego|71|Santa Clara|74
Canisius|67|Siena|90
Georgia St.|78|South Ala.|79
Fla. Gulf Coast|71|S.C. Upstate|64
North Dakota St.|58|South Dakota|72
Murray St.|70|SIU Edwardsville|64
UAB|80|Southern Miss.|77
Central Conn. St.|67|St. Francis (NY)|74
Oregon St.|62|Stanford|50
Florida St.|72|Syracuse|85
Connecticut|58|Temple|63
Southeast Mo. St.|64|UT Martin|77
Appalachian St.|68|Texas St.|69
Northeastern|47|Towson|44
Ga. Southern|77|Troy|71
Northern Ky.|52|Valparaiso|64
UNC Greensboro|72|VMI|86
Sacramento St.|50|Weber St.|63
Chattanooga|61|Western Caro.|67
Hofstra|86|William &amp; Mary|80
Longwood|80|Winthrop|88
Mercer|70|Wofford|79
UCLA|75|Arizona|81
Southern California|67|Arizona St.|74
Ohio|94|Buffalo|75
Penn|53|Columbia|63
Princeton|85|Cornell|56
Yale|75|Dartmouth|65
Brown|73|Harvard|79
Central Ark.|69|Incarnate Word|71
Dayton|68|Rhode Island|66
Monmouth|79|Rider|78
Niagara|59|St. Peter's|72
Grand Canyon|71|Seattle|60
Kansas|76|Oklahoma|72
St. John's (NY)|63|Villanova|73
Virginia|62|Duke|63
Xavier|74|Butler|57
Oregon|72|Stanford|76
TCU|42|West Virginia|73
Purdue|56|Michigan|61
Louisville|66|Notre Dame|71
Kentucky|89|South Carolina|62
Texas A&amp;M|71|LSU|76
Wisconsin|70|Maryland|57
Texas|75|Iowa St.|85
Texas Tech|84|Baylor|66
Oregon St.|71|Cal|83
Gonzaga|60|SMU|69
Alabama St.|74|Alabama A&amp;M|68
Mississippi Val.|71|Alcorn St.|72
Army|65|American|59
Vanderbilt|86|Auburn|57
UT Martin|85|Austin Peay|84
Wyoming|71|Boise St.|94
Western Mich.|74|Bowling Green|68
Wagner|79|Bryant|55
Utah Valley|69|Cal St. Bakersfield|91
Long Beach St.|57|UC-Davis|48
Cal St. Northridge|84|UC-Irvine|93
Cal Poly|86|UC-Riverside|78
Ball St.|75|Central Mich.|63
North Texas|79|Charlotte|103
New Mexico St.|69|Chicago St.|55
East Carolina|60|Cincinnati|75
Georgia Tech|52|Clemson|66
Gardner-Webb|71|Coastal Caro.|78
Bucknell|81|Colgate|91
Washington|80|Colorado|81
Princeton|88|Columbia|83
Tulsa|73|Connecticut|75
Howard|66|Coppin St.|90
Penn|92|Cornell|84
Brown|70|Dartmouth|87
Hofstra|77|Delaware|66
Md.-East. Shore|71|Delaware St.|75
Milwaukee|66|Detroit|80
Chattanooga|76|East Tenn. St.|68
SIU Edwardsville|72|Eastern Ill.|64
Tennessee St.|79|Eastern Ky.|78
Kent St.|70|Eastern Mich.|75
Northern Colo.|80|Eastern Wash.|97
Col. of Charleston|66|Elon|62
Robert Morris|72|Fairleigh Dickinson|70
Alabama|61|Florida|55
UTEP|89|Fla. Atlantic|82
UTSA|65|FIU|79
Mercer|74|Furman|85
Davidson|59|George Mason|60
Yale|67|Harvard|55
Cal St. Fullerton|59|Hawaii|76
Charleston So.|50|High Point|72
UCF|58|Houston|82
North Dakota|64|Idaho|65
Sacramento St.|64|Idaho St.|66
Northern Ky.|77|Ill.-Chicago|79
Siena|81|Iona|78
Denver|84|IPFW|88
Jacksonville|69|Kennesaw St.|90
Navy|74|Lafayette|68
North Florida|87|Lipscomb|94
Liberty|69|Longwood|68
UALR|68|La.-Lafayette|64
Arkansas St.|73|La.-Monroe|78
UAB|76|Louisiana Tech|85
Boston U.|73|Loyola Maryland|65
Manhattan|81|Marist|73
Creighton|65|Marquette|62
Arkansas|60|Mississippi|76
Georgia|66|Mississippi St.|57
Tennessee|64|Missouri|75
Texas-Rio Grande Valley|58|UMKC|75
Indiana St.|85|Missouri St.|89
Northern Ariz.|67|Montana|85
Southern Utah|73|Montana St.|80
Belmont|77|Morehead St.|78
St. Francis (PA)|61|Mt. St. Mary's|66
Southeast Mo. St.|56|Murray St.|83
Penn St.|54|Nebraska|70
North Dakota St.|69|Neb.-Omaha|76
Fresno St.|72|Nevada|77
Colorado St.|80|UNLV|87
San Jose St.|58|New Mexico|74
Fla. Gulf Coast|59|NJIT|68
Morgan St.|73|Norfolk St.|79
Florida A&amp;M|68|N.C. A&amp;T|75
Bethune-Cookman|66|N.C. Central|90
Wake Forest|88|North Carolina St.|99
James Madison|68|UNC Wilmington|78
Drexel|60|Northeastern|70
Akron|79|Northern Ill.|80
Illinois|56|Northwestern|58
McNeese St.|78|Northwestern St.|87
Green Bay|93|Oakland|111
Kansas St.|55|Oklahoma St.|58
Rice|75|Old Dominion|66
Western Ill.|66|Oral Roberts|72
Pepperdine|65|Pacific|63
Grambling|56|Prairie View|60
Campbell|91|Presbyterian|61
Georgetown|72|Providence|75
Fairfield|84|Quinnipiac|80
Winthrop|86|Radford|84
Fordham|67|Richmond|71
Ohio St.|79|Rutgers|69
Central Conn. St.|52|Sacred Heart|87
La Salle|62|St. Joseph's|88
Loyola Marymount|62|St. Mary's (CA)|68
Houston Baptist|68|Sam Houston St.|80
Air Force|61|San Diego St.|70
San Diego|51|San Francisco|68
BYU|96|Santa Clara|62
Ga. Southern|76|South Ala.|80
Savannah St.|60|South Carolina St.|57
Stetson|83|S.C. Upstate|85
South Dakota|68|South Dakota St.|85
Nicholls St.|61|Southeastern La.|69
Ark.-Pine Bluff|58|Southern U.|66
Drake|60|Southern Ill.|75
Middle Tenn.|76|Southern Miss.|54
George Washington|57|St. Bonaventure|64
A&amp;M-Corpus Christi|58|Stephen F. Austin|70
Jacksonville St.|70|Tennessee Tech|72
Appalachian St.|60|Texas-Arlington|91
Jackson St.|60|Texas Southern|76
Miami (OH)|49|Toledo|93
William &amp; Mary|82|Towson|99
Georgia St.|53|Troy|54
Memphis|87|Tulane|94
Wright St.|61|Valparaiso|59
St. Louis|52|VCU|85
Portland St.|78|Weber St.|87
Samford|71|Western Caro.|76
Marshall|96|Western Ky.|93
UNI|53|Wichita St.|50
Citadel|89|Wofford|99
Cleveland St.|64|Youngstown St.|59
Indiana|69|Michigan St.|88
Pittsburgh|64|North Carolina|85
Miami (FL)|67|Florida St.|65
Washington St.|47|Utah|88
Southern California|78|Arizona|86
Minnesota|71|Iowa|75
Maine|64|Albany (NY)|108
UCLA|78|Arizona St.|65
Syracuse|75|Boston College|61
Massachusetts|108|Duquesne|99
Bradley|60|Illinois St.|75
Evansville|74|Loyola (IL)|73
UMBC|92|Mass.-Lowell|96
Niagara|59|Rider|77
Canisius|57|St. Peter's|61
New Hampshire|58|Stony Brook|59
South Fla.|65|Temple|77
Hartford|81|Vermont|92
Oklahoma St.|67|Kansas|94
North Carolina St.|53|Virginia|73
Sam Houston St.|84|Abilene Christian|71
Ark.-Pine Bluff|60|Alcorn St.|79
Northwestern St.|94|Central Ark.|107
Delaware St.|71|Coppin St.|67
Western Caro.|77|East Tenn. St.|83
Marist|73|Fairfield|76
Milwaukee|68|Green Bay|70
Morgan St.|79|Hampton|87
Lamar|78|Houston Baptist|79
Quinnipiac|59|Iona|78
Holy Cross|59|Lehigh|64
Southeastern La.|79|McNeese St.|76
Manhattan|70|Monmouth|79
A&amp;M-Corpus Christi|65|New Orleans|57
Bethune-Cookman|83|N.C. A&amp;T|77
Florida A&amp;M|74|N.C. Central|79
Wofford|61|UNC Greensboro|65
Jackson St.|80|Prairie View|66
Mississippi Val.|64|Southern U.|97
Long Island|82|St. Francis (NY)|67
Incarnate Word|46|Stephen F. Austin|84
Grambling|72|Texas Southern|79
New Mexico St.|41|Wichita St.|71
Oakland|89|Wright St.|73
West Virginia|78|Texas|85
Northwestern|61|Purdue|71
Mississippi|56|Texas A&amp;M|71
Iowa St.|91|Baylor|100
UNLV|74|Air Force|79
Buffalo|70|Akron|80
Creighton|75|Butler|88
Allen|66|Campbell|110
Toledo|69|Central Mich.|77
Valparaiso|66|Cleveland St.|43
Richmond|79|Davidson|83
South Fla.|69|East Carolina|52
Florida|57|Georgia|53
Md.-East. Shore|74|Howard|77
Rutgers|66|Illinois|82
Western Mich.|78|Kent St.|85
Ball St.|73|Miami (OH)|56
Vanderbilt|74|Mississippi St.|75
South Carolina|67|Missouri|72
St. Catharine|66|Morehead St.|105
Bowling Green|60|Northern Ill.|71
Detroit|74|Northern Ky.|68
Eastern Mich.|64|Ohio|86
Michigan|66|Ohio St.|76
Wake Forest|96|Pittsburgh|101
Troy|61|South Ala.|54
Kansas St.|63|TCU|49
Rhode Island|67|VCU|83
Ill.-Chicago|91|Youngstown St.|92
Villanova|83|Temple|67
Providence|74|Xavier|85
Oklahoma|63|Texas Tech|65
Duke|74|North Carolina|73
Nebraska|64|Indiana|80
Virginia Tech|49|Miami (FL)|65
Syracuse|58|Louisville|72
Arizona St.|61|Arizona|99
Iowa|75|Penn St.|79
Stony Brook|70|Albany (NY)|82
Lafayette|59|American|60
Auburn|90|Arkansas|86
Holy Cross|68|Army|72
Colgate|68|Boston U.|71
Loyola Maryland|52|Bucknell|87
UC-Irvine|96|Cal St. Fullerton|77
Boston College|54|Clemson|65
Evansville|80|Drake|74
George Washington|81|Duquesne|74
Georgia Tech|86|Florida St.|80
Massachusetts|66|Fordham|76
St. Louis|79|George Mason|77
Seton Hall|72|Georgetown|64
UMBC|65|Hartford|88
Indiana St.|50|Illinois St.|78
Neb.-Omaha|76|IUPUI|88
St. Bonaventure|64|La Salle|71
Alabama|76|LSU|69
UNI|56|Loyola (IL)|59
UCF|56|Memphis|73
Lehigh|77|Navy|74
Mass.-Lowell|69|New Hampshire|80
Boise St.|78|New Mexico|80
Western Ill.|54|North Dakota St.|63
Dayton|70|St. Joseph's|79
Manhattan|69|St. Peter's|70
Nevada|61|San Jose St.|55
York (NE)|55|South Dakota|82
Colorado|72|Southern California|79
Bradley|59|Southern Ill.|71
DePaul|65|St. John's (NY)|80
Houston|82|Tulane|69
Colorado St.|59|Utah St.|72
Binghamton|64|Vermont|78
Fresno St.|79|Wyoming|75
Wisconsin|57|Michigan St.|69
Utah|75|UCLA|73
Tennessee|70|Kentucky|80
Maryland|63|Minnesota|68
Cal|78|Washington|75
SMU|62|Connecticut|68
South Ala.|75|Appalachian St.|71
Sacred Heart|74|Bryant|57
UC-Davis|53|Cal Poly|58
Hawaii|69|Cal St. Northridge|63
UC-Santa Barbara|65|UC-Riverside|55
Fairfield|74|Canisius|71
Mt. St. Mary's|72|Central Conn. St.|76
VMI|59|Chattanooga|85
East Tenn. St.|67|Citadel|51
N.C. Central|60|Coppin St.|71
Col. of Charleston|59|Delaware|62
Elon|81|Drexel|76
Belmont|86|Eastern Ky.|78
Wagner|94|Fairleigh Dickinson|74
Lipscomb|67|Fla. Gulf Coast|82
Charleston So.|76|Gardner-Webb|84
Arkansas St.|59|Ga. Southern|90
UALR|57|Georgia St.|49
Pacific|68|Gonzaga|90
UMKC|66|Grand Canyon|78
Towson|82|Hofstra|84
Abilene Christian|71|Houston Baptist|73
South Dakota St.|79|IPFW|91
S.C. Upstate|76|Jacksonville|81
Northeastern|95|James Madison|94
Radford|69|Liberty|67
High Point|88|Longwood|80
Santa Clara|76|Loyola Marymount|72
Charlotte|72|Marshall|87
Western Caro.|72|Mercer|65
Tennessee St.|61|Morehead St.|66
Cal St. Bakersfield|55|New Mexico St.|63
Marist|72|Niagara|76
NJIT|71|North Florida|107
FIU|75|North Texas|77
Idaho St.|68|Northern Ariz.|81
San Francisco|82|Pepperdine|72
St. Mary's (CA)|74|Portland|72
Idaho|80|Portland St.|74
UNC Asheville|70|Presbyterian|61
St. Peter's|55|Quinnipiac|56
Fla. Atlantic|85|Rice|90
Long Island|67|Robert Morris|74
Eastern Wash.|93|Sacramento St.|88
St. Francis (NY)|70|St. Francis (PA)|58
UNC Greensboro|82|Samford|77
BYU|69|San Diego|67
SIU Edwardsville|72|Southeast Mo. St.|69
Weber St.|87|Southern Utah|83
Kennesaw St.|92|Stetson|82
Eastern Ill.|84|UT Martin|87
La.-Lafayette|83|Texas-Arlington|84
Southern Miss.|73|UTEP|78
Seattle|57|Texas-Rio Grande Valley|67
Louisiana Tech|87|UTSA|74
La.-Monroe|76|Texas St.|57
Cincinnati|68|Tulsa|70
Chicago St.|72|Utah Valley|74
Stanford|72|Washington St.|56
Old Dominion|59|Western Ky.|56
Missouri St.|68|Wichita St.|99
UNC Wilmington|69|William &amp; Mary|87
Coastal Caro.|67|Winthrop|79
Northern Ill.|59|Ball St.|63
Harvard|76|Columbia|90
Dartmouth|78|Cornell|66
Detroit|83|Ill.-Chicago|72
Akron|76|Kent St.|85
Iona|83|Monmouth|67
Denver|58|Oral Roberts|62
Brown|74|Penn|79
Yale|63|Princeton|75
Siena|84|Rider|64
Oakland|84|Valparaiso|86
Richmond|74|VCU|87
Kansas|72|Kansas St.|63
Butler|67|Villanova|77
Xavier|88|Georgetown|70
Oklahoma|76|West Virginia|62
Miami (FL)|71|North Carolina|96
Oregon St.|81|Oregon|91
Purdue|73|Indiana|77
Duke|64|Louisville|71
Kentucky|77|Texas A&amp;M|79
TCU|83|Iowa St.|92
Baylor|78|Texas|64
New Mexico|72|Air Force|76
Mississippi St.|67|Alabama|61
Alcorn St.|62|Alabama A&amp;M|58
Southern U.|68|Alabama St.|77
Troy|74|Appalachian St.|78
Missouri|72|Arkansas|84
Prairie View|57|Ark.-Pine Bluff|55
Mississippi|69|Auburn|59
Murray St.|76|Austin Peay|60
Tennessee Tech|86|Belmont|95
Mass.-Lowell|77|Binghamton|81
Drake|70|Bradley|73
San Diego|33|BYU|91
Mt. St. Mary's|71|Bryant|53
Bowling Green|74|Buffalo|88
Cal St. Northridge|75|Cal Poly|71
Hawaii|75|UC-Irvine|71
UC-Davis|55|UC-Santa Barbara|62
Marist|66|Canisius|81
Wagner|83|Central Conn. St.|57
Campbell|74|Charleston So.|72
UNC Greensboro|79|Chattanooga|64
Connecticut|60|Cincinnati|65
Western Caro.|102|Citadel|97
UNC Wilmington|59|Col. of Charleston|55
Wyoming|84|Colorado St.|66
Dartmouth|54|Columbia|73
Harvard|76|Cornell|74
St. Joseph's|93|Davidson|99
St. Bonaventure|79|Dayton|72
Norfolk St.|64|Delaware St.|67
Marquette|73|DePaul|60
Toledo|85|Eastern Mich.|91
Southern Ill.|71|Evansville|83
Sacred Heart|91|Fairleigh Dickinson|86
Bethune-Cookman|55|Florida A&amp;M|54
Kennesaw St.|63|Fla. Gulf Coast|68
Utah St.|68|Fresno St.|75
Longwood|71|Gardner-Webb|81
UALR|75|Ga. Southern|61
Arkansas St.|61|Georgia St.|69
Notre Dame|62|Georgia Tech|63
St. Mary's (CA)|63|Gonzaga|58
Jackson St.|61|Grambling|58
Chicago St.|52|Grand Canyon|67
Youngstown St.|90|Green Bay|107
New Hampshire|74|Hartford|63
Savannah St.|66|Howard|56
Neb.-Omaha|90|IPFW|94
NJIT|73|Jacksonville|58
Delaware|50|James Madison|75
Presbyterian|79|Liberty|73
Cal St. Fullerton|57|Long Beach St.|70
San Francisco|87|Loyola Marymount|100
Old Dominion|65|Marshall|82
Vermont|99|UMBC|54
South Carolina St.|62|Md.-East. Shore|58
Lamar|87|McNeese St.|76
East Tenn. St.|77|Mercer|74
Cleveland St.|54|Milwaukee|88
Texas Southern|98|Mississippi Val.|67
Montana St.|78|Montana|87
N.C. Central|73|Morgan St.|59
Army|80|Navy|78
Ohio St.|65|Nebraska|62
Nevada|91|UNLV|102
Seattle|57|New Mexico St.|70
Fairfield|71|Niagara|59
